| ----- | Package Sizes | ------ |
|4piece, 6piece, 10piece, 20piece|
[119, 34, 22, 5]
[119, 34, 24, 4]
[119, 34, 26, 3]
[119, 34, 28, 2]
[119, 34, 30, 1]
[119, 34, 32, 0]
[119, 39, 1, 14]
[119, 39, 3, 13]
[119, 39, 5, 12]
[119, 39, 7, 11]
[119, 39, 9, 10]
[119, 39, 11, 9]
[119, 39, 13, 8]
[119, 39, 15, 7]
[119, 39, 17, 6]
[119, 39, 19, 5]
[119, 39, 21, 4]
[119, 39, 23, 3]
[119, 39, 25, 2]
[119, 39, 27, 1]
[119, 39, 29, 0]
[119, 44, 0, 13]
[119, 44, 2, 12]
[119, 44, 4, 11]
[119, 44, 6, 10]
[119, 44, 8, 9]
[119, 44, 10, 8]
[119, 44, 12, 7]
[119, 44, 14, 6]
[119, 44, 16, 5]
[119, 44, 18, 4]
[119, 44, 20, 3]
[119, 44, 22, 2]
[119, 44, 24, 1]
[119, 44, 26, 0]
[119, 49, 1, 11]
[119, 49, 3, 10]
[119, 49, 5, 9]
[119, 49, 7, 8]
[119, 49, 9, 7]
[119, 49, 11, 6]
[119, 49, 13, 5]
[119, 49, 15, 4]
[119, 49, 17, 3]
[119, 49, 19, 2]
[119, 49, 21, 1]
[119, 49, 23, 0]
[119, 54, 0, 10]
[119, 54, 2, 9]
[119, 54, 4, 8]
[119, 54, 6, 7]
[119, 54, 8, 6]
[119, 54, 10, 5]
[119, 54, 12, 4]
[119, 54, 14, 3]
[119, 54, 16, 2]
[119, 54, 18, 1]
[119, 54, 20, 0]
[119, 59, 1, 8]
[119, 59, 3, 7]
[119, 59, 5, 6]
[119, 59, 7, 5]
[119, 59, 9, 4]
[119, 59, 11, 3]
[119, 59, 13, 2]
[119, 59, 15, 1]
[119, 59, 17, 0]
[119, 64, 0, 7]
[119, 64, 2, 6]
[119, 64, 4, 5]
[119, 64, 6, 4]
[119, 64, 8, 3]
[119, 64, 10, 2]
[119, 64, 12, 1]
[119, 64, 14, 0]
[119, 69, 1, 5]
[119, 69, 3, 4]
[119, 69, 5, 3]
[119, 69, 7, 2]
[119, 69, 9, 1]
[119, 69, 11, 0]
[119, 74, 0, 4]
[119, 74, 2, 3]
[119, 74, 4, 2]
[119, 74, 6, 1]
[119, 74, 8, 0]
[119, 79, 1, 2]
[119, 79, 3, 1]
[119, 79, 5, 0]
[119, 84, 0, 1]
[119, 84, 2, 0]
[120, 0, 0, 26]
[120, 0, 2, 25]
[120, 0, 4, 24]
[120, 0, 6, 23]
[120, 0, 8, 22]
[120, 0, 10, 21]
[120, 0, 12, 20]
[120, 0, 14, 19]
[120, 0, 16, 18]
[120, 0, 18, 17]
[120, 0, 20, 16]
[120, 0, 22, 15]
[120, 0, 24, 14]
[120, 0, 26, 13]
[120, 0, 28, 12]
[120, 0, 30, 11]
[120, 0, 32, 10]
[120, 0, 34, 9]
[120, 0, 36, 8]
[120, 0, 38, 7]
[120, 0, 40, 6]
[120, 0, 42, 5]
[120, 0, 44, 4]
[120, 0, 46, 3]
[120, 0, 48, 2]
[120, 0, 50, 1]
[120, 0, 52, 0]
[120, 5, 1, 24]
[120, 5, 3, 23]
[120, 5, 5, 22]
[120, 5, 7, 21]
[120, 5, 9, 20]
[120, 5, 11, 19]
[120, 5, 13, 18]
[120, 5, 15, 17]
[120, 5, 17, 16]
[120, 5, 19, 15]
[120, 5, 21, 14]
[120, 5, 23, 13]
[120, 5, 25, 12]
[120, 5, 27, 11]
[120, 5, 29, 10]
[120, 5, 31, 9]
[120, 5, 33, 8]
[120, 5, 35, 7]
[120, 5, 37, 6]
[120, 5, 39, 5]
[120, 5, 41, 4]
[120, 5, 43, 3]
[120, 5, 45, 2]
[120, 5, 47, 1]
[120, 5, 49, 0]
[120, 10, 0, 23]
[120, 10, 2, 22]
[120, 10, 4, 21]
[120, 10, 6, 20]
[120, 10, 8, 19]
[120, 10, 10, 18]
[120, 10, 12, 17]
[120, 10, 14, 16]
[120, 10, 16, 15]
[120, 10, 18, 14]
[120, 10, 20, 13]
[120, 10, 22, 12]
[120, 10, 24, 11]
[120, 10, 26, 10]
[120, 10, 28, 9]
[120, 10, 30, 8]
[120, 10, 32, 7]
[120, 10, 34, 6]
[120, 10, 36, 5]
[120, 10, 38, 4]
[120, 10, 40, 3]
[120, 10, 42, 2]
[120, 10, 44, 1]
[120, 10, 46, 0]
[120, 15, 1, 21]
[120, 15, 3, 20]
[120, 15, 5, 19]
[120, 15, 7, 18]
[120, 15, 9, 17]
[120, 15, 11, 16]
[120, 15, 13, 15]
[120, 15, 15, 14]
[120, 15, 17, 13]
[120, 15, 19, 12]
[120, 15, 21, 11]
[120, 15, 23, 10]
[120, 15, 25, 9]
[120, 15, 27, 8]
[120, 15, 29, 7]
[120, 15, 31, 6]
[120, 15, 33, 5]
[120, 15, 35, 4]
[120, 15, 37, 3]
[120, 15, 39, 2]
[120, 15, 41, 1]
[120, 15, 43, 0]
[120, 20, 0, 20]
[120, 20, 2, 19]
[120, 20, 4, 18]
[120, 20, 6, 17]
[120, 20, 8, 16]
[120, 20, 10, 15]
[120, 20, 12, 14]
[120, 20, 14, 13]
[120, 20, 16, 12]
[120, 20, 18, 11]
[120, 20, 20, 10]
[120, 20, 22, 9]
[120, 20, 24, 8]
[120, 20, 26, 7]
[120, 20, 28, 6]
[120, 20, 30, 5]
[120, 20, 32, 4]
[120, 20, 34, 3]
[120, 20, 36, 2]
[120, 20, 38, 1]
[120, 20, 40, 0]
[120, 25, 1, 18]
[120, 25, 3, 17]
[120, 25, 5, 16]
[120, 25, 7, 15]
[120, 25, 9, 14]
[120, 25, 11, 13]
[120, 25, 13, 12]
[120, 25, 15, 11]
[120, 25, 17, 10]
[120, 25, 19, 9]
[120, 25, 21, 8]
[120, 25, 23, 7]
[120, 25, 25, 6]
[120, 25, 27, 5]
[120, 25, 29, 4]
[120, 25, 31, 3]
[120, 25, 33, 2]
[120, 25, 35, 1]
[120, 25, 37, 0]
[120, 30, 0, 17]
[120, 30, 2, 16]
[120, 30, 4, 15]
[120, 30, 6, 14]
[120, 30, 8, 13]
[120, 30, 10, 12]
[120, 30, 12, 11]
[120, 30, 14, 10]
[120, 30, 16, 9]
[120, 30, 18, 8]
[120, 30, 20, 7]
[120, 30, 22, 6]
[120, 30, 24, 5]
[120, 30, 26, 4]
[120, 30, 28, 3]
[120, 30, 30, 2]
[120, 30, 32, 1]
[120, 30, 34, 0]
[120, 35, 1, 15]
[120, 35, 3, 14]
[120, 35, 5, 13]
[120, 35, 7, 12]
[120, 35, 9, 11]
[120, 35, 11, 10]
[120, 35, 13, 9]
[120, 35, 15, 8]
[120, 35, 17, 7]
[120, 35, 19, 6]
[120, 35, 21, 5]
[120, 35, 23, 4]
[120, 35, 25, 3]
[120, 35, 27, 2]
[120, 35, 29, 1]
[120, 35, 31, 0]
[120, 40, 0, 14]
[120, 40, 2, 13]
[120, 40, 4, 12]
[120, 40, 6, 11]
[120, 40, 8, 10]
[120, 40, 10, 9]
[120, 40, 12, 8]
[120, 40, 14, 7]
[120, 40, 16, 6]
[120, 40, 18, 5]
[120, 40, 20, 4]
[120, 40, 22, 3]
[120, 40, 24, 2]
[120, 40, 26, 1]
[120, 40, 28, 0]
[120, 45, 1, 12]
[120, 45, 3, 11]
[120, 45, 5, 10]
[120, 45, 7, 9]
[120, 45, 9, 8]
[120, 45, 11, 7]
[120, 45, 13, 6]
[120, 45, 15, 5]
[120, 45, 17, 4]
[120, 45, 19, 3]
[120, 45, 21, 2]
[120, 45, 23, 1]
[120, 45, 25, 0]
[120, 50, 0, 11]
[120, 50, 2, 10]
[120, 50, 4, 9]
[120, 50, 6, 8]
[120, 50, 8, 7]
[120, 50, 10, 6]
[120, 50, 12, 5]
[120, 50, 14, 4]
[120, 50, 16, 3]
[120, 50, 18, 2]
[120, 50, 20, 1]
[120, 50, 22, 0]
[120, 55, 1, 9]
[120, 55, 3, 8]
[120, 55, 5, 7]
[120, 55, 7, 6]
[120, 55, 9, 5]
[120, 55, 11, 4]
[120, 55, 13, 3]
[120, 55, 15, 2]
[120, 55, 17, 1]
[120, 55, 19, 0]
[120, 60, 0, 8]
[120, 60, 2, 7]
[120, 60, 4, 6]
[120, 60, 6, 5]
[120, 60, 8, 4]
[120, 60, 10, 3]
[120, 60, 12, 2]
[120, 60, 14, 1]
[120, 60, 16, 0]
[120, 65, 1, 6]
[120, 65, 3, 5]
[120, 65, 5, 4]
[120, 65, 7, 3]
[120, 65, 9, 2]
[120, 65, 11, 1]
[120, 65, 13, 0]
[120, 70, 0, 5]
[120, 70, 2, 4]
[120, 70, 4, 3]
[120, 70, 6, 2]
[120, 70, 8, 1]
[120, 70, 10, 0]
[120, 75, 1, 3]
[120, 75, 3, 2]
[120, 75, 5, 1]
[120, 75, 7, 0]
[120, 80, 0, 2]
[120, 80, 2, 1]
[120, 80, 4, 0]
[120, 85, 1, 0]
[121, 1, 1, 25]
[121, 1, 3, 24]
[121, 1, 5, 23]
[121, 1, 7, 22]
[121, 1, 9, 21]
[121, 1, 11, 20]
[121, 1, 13, 19]
[121, 1, 15, 18]
[121, 1, 17, 17]
[121, 1, 19, 16]
[121, 1, 21, 15]
[121, 1, 23, 14]
[121, 1, 25, 13]
[121, 1, 27, 12]
[121, 1, 29, 11]
[121, 1, 31, 10]
[121, 1, 33, 9]
[121, 1, 35, 8]
[121, 1, 37, 7]
[121, 1, 39, 6]
[121, 1, 41, 5]
[121, 1, 43, 4]
[121, 1, 45, 3]
[121, 1, 47, 2]
[121, 1, 49, 1]
[121, 1, 51, 0]
[121, 6, 0, 24]
[121, 6, 2, 23]
[121, 6, 4, 22]
[121, 6, 6, 21]
[121, 6, 8, 20]
[121, 6, 10, 19]
[121, 6, 12, 18]
[121, 6, 14, 17]
[121, 6, 16, 16]
[121, 6, 18, 15]
[121, 6, 20, 14]
[121, 6, 22, 13]
[121, 6, 24, 12]
[121, 6, 26, 11]
[121, 6, 28, 10]
[121, 6, 30, 9]
[121, 6, 32, 8]
[121, 6, 34, 7]
[121, 6, 36, 6]
[121, 6, 38, 5]
[121, 6, 40, 4]
[121, 6, 42, 3]
[121, 6, 44, 2]
[121, 6, 46, 1]
[121, 6, 48, 0]
[121, 11, 1, 22]
[121, 11, 3, 21]
[121, 11, 5, 20]
[121, 11, 7, 19]
[121, 11, 9, 18]
[121, 11, 11, 17]
[121, 11, 13, 16]
[121, 11, 15, 15]
[121, 11, 17, 14]
[121, 11, 19, 13]
[121, 11, 21, 12]
[121, 11, 23, 11]
[121, 11, 25, 10]
[121, 11, 27, 9]
[121, 11, 29, 8]
[121, 11, 31, 7]
[121, 11, 33, 6]
[121, 11, 35, 5]
[121, 11, 37, 4]
[121, 11, 39, 3]
[121, 11, 41, 2]
[121, 11, 43, 1]
[121, 11, 45, 0]
[121, 16, 0, 21]
[121, 16, 2, 20]
[121, 16, 4, 19]
[121, 16, 6, 18]
[121, 16, 8, 17]
[121, 16, 10, 16]
[121, 16, 12, 15]
[121, 16, 14, 14]
[121, 16, 16, 13]
[121, 16, 18, 12]
[121, 16, 20, 11]
[121, 16, 22, 10]
[121, 16, 24, 9]
[121, 16, 26, 8]
[121, 16, 28, 7]
[121, 16, 30, 6]
[121, 16, 32, 5]
[121, 16, 34, 4]
[121, 16, 36, 3]
[121, 16, 38, 2]
[121, 16, 40, 1]
[121, 16, 42, 0]
[121, 21, 1, 19]
[121, 21, 3, 18]
[121, 21, 5, 17]
[121, 21, 7, 16]
[121, 21, 9, 15]
[121, 21, 11, 14]
[121, 21, 13, 13]
[121, 21, 15, 12]
[121, 21, 17, 11]
[121, 21, 19, 10]
[121, 21, 21, 9]
[121, 21, 23, 8]
[121, 21, 25, 7]
[121, 21, 27, 6]
[121, 21, 29, 5]
[121, 21, 31, 4]
[121, 21, 33, 3]
[121, 21, 35, 2]
[121, 21, 37, 1]
[121, 21, 39, 0]
[121, 26, 0, 18]
[121, 26, 2, 17]
[121, 26, 4, 16]
[121, 26, 6, 15]
[121, 26, 8, 14]
[121, 26, 10, 13]
[121, 26, 12, 12]
[121, 26, 14, 11]
[121, 26, 16, 10]
[121, 26, 18, 9]
[121, 26, 20, 8]
[121, 26, 22, 7]
[121, 26, 24, 6]
[121, 26, 26, 5]
[121, 26, 28, 4]
[121, 26, 30, 3]
[121, 26, 32, 2]
[121, 26, 34, 1]
[121, 26, 36, 0]
[121, 31, 1, 16]
[121, 31, 3, 15]
[121, 31, 5, 14]
[121, 31, 7, 13]
[121, 31, 9, 12]
[121, 31, 11, 11]
[121, 31, 13, 10]
[121, 31, 15, 9]
[121, 31, 17, 8]
[121, 31, 19, 7]
[121, 31, 21, 6]
[121, 31, 23, 5]
[121, 31, 25, 4]
[121, 31, 27, 3]
[121, 31, 29, 2]
[121, 31, 31, 1]
[121, 31, 33, 0]
[121, 36, 0, 15]
[121, 36, 2, 14]
[121, 36, 4, 13]
[121, 36, 6, 12]
[121, 36, 8, 11]
[121, 36, 10, 10]
[121, 36, 12, 9]
[121, 36, 14, 8]
[121, 36, 16, 7]
[121, 36, 18, 6]
[121, 36, 20, 5]
[121, 36, 22, 4]
[121, 36, 24, 3]
[121, 36, 26, 2]
[121, 36, 28, 1]
[121, 36, 30, 0]
[121, 41, 1, 13]
[121, 41, 3, 12]
[121, 41, 5, 11]
[121, 41, 7, 10]
[121, 41, 9, 9]
[121, 41, 11, 8]
[121, 41, 13, 7]
[121, 41, 15, 6]
[121, 41, 17, 5]
[121, 41, 19, 4]
[121, 41, 21, 3]
[121, 41, 23, 2]
[121, 41, 25, 1]
[121, 41, 27, 0]
[121, 46, 0, 12]
[121, 46, 2, 11]
[121, 46, 4, 10]
[121, 46, 6, 9]
[121, 46, 8, 8]
[121, 46, 10, 7]
[121, 46, 12, 6]
[121, 46, 14, 5]
[121, 46, 16, 4]
[121, 46, 18, 3]
[121, 46, 20, 2]
[121, 46, 22, 1]
[121, 46, 24, 0]
[121, 51, 1, 10]
[121, 51, 3, 9]
[121, 51, 5, 8]
[121, 51, 7, 7]
[121, 51, 9, 6]
[121, 51, 11, 5]
[121, 51, 13, 4]
[121, 51, 15, 3]
[121, 51, 17, 2]
[121, 51, 19, 1]
[121, 51, 21, 0]
[121, 56, 0, 9]
[121, 56, 2, 8]
[121, 56, 4, 7]
[121, 56, 6, 6]
[121, 56, 8, 5]
[121, 56, 10, 4]
[121, 56, 12, 3]
[121, 56, 14, 2]
[121, 56, 16, 1]
[121, 56, 18, 0]
[121, 61, 1, 7]
[121, 61, 3, 6]
[121, 61, 5, 5]
[121, 61, 7, 4]
[121, 61, 9, 3]
[121, 61, 11, 2]
[121, 61, 13, 1]
[121, 61, 15, 0]
[121, 66, 0, 6]
[121, 66, 2, 5]
[121, 66, 4, 4]
[121, 66, 6, 3]
[121, 66, 8, 2]
[121, 66, 10, 1]
[121, 66, 12, 0]
[121, 71, 1, 4]
[121, 71, 3, 3]
[121, 71, 5, 2]
[121, 71, 7, 1]
[121, 71, 9, 0]
[121, 76, 0, 3]
[121, 76, 2, 2]
[121, 76, 4, 1]
[121, 76, 6, 0]
[121, 81, 1, 1]
[121, 81, 3, 0]
[121, 86, 0, 0]
[122, 2, 0, 25]
[122, 2, 2, 24]
[122, 2, 4, 23]
[122, 2, 6, 22]
[122, 2, 8, 21]
[122, 2, 10, 20]
[122, 2, 12, 19]
[122, 2, 14, 18]
[122, 2, 16, 17]
[122, 2, 18, 16]
[122, 2, 20, 15]
[122, 2, 22, 14]
[122, 2, 24, 13]
[122, 2, 26, 12]
[122, 2, 28, 11]
[122, 2, 30, 10]
[122, 2, 32, 9]
[122, 2, 34, 8]
[122, 2, 36, 7]
[122, 2, 38, 6]
[122, 2, 40, 5]
[122, 2, 42, 4]
[122, 2, 44, 3]
[122, 2, 46, 2]
[122, 2, 48, 1]
[122, 2, 50, 0]
[122, 7, 1, 23]
[122, 7, 3, 22]
[122, 7, 5, 21]
[122, 7, 7, 20]
[122, 7, 9, 19]
[122, 7, 11, 18]
[122, 7, 13, 17]
[122, 7, 15, 16]
[122, 7, 17, 15]
[122, 7, 19, 14]
[122, 7, 21, 13]
[122, 7, 23, 12]
[122, 7, 25, 11]
[122, 7, 27, 10]
[122, 7, 29, 9]
[122, 7, 31, 8]
[122, 7, 33, 7]
[122, 7, 35, 6]
[122, 7, 37, 5]
[122, 7, 39, 4]
[122, 7, 41, 3]
[122, 7, 43, 2]
[122, 7, 45, 1]
[122, 7, 47, 0]
[122, 12, 0, 22]
[122, 12, 2, 21]
[122, 12, 4, 20]
[122, 12, 6, 19]
[122, 12, 8, 18]
[122, 12, 10, 17]
[122, 12, 12, 16]
[122, 12, 14, 15]
[122, 12, 16, 14]
[122, 12, 18, 13]
[122, 12, 20, 12]
[122, 12, 22, 11]
[122, 12, 24, 10]
[122, 12, 26, 9]
[122, 12, 28, 8]
[122, 12, 30, 7]
[122, 12, 32, 6]
[122, 12, 34, 5]
[122, 12, 36, 4]
[122, 12, 38, 3]
[122, 12, 40, 2]
[122, 12, 42, 1]
[122, 12, 44, 0]
[122, 17, 1, 20]
[122, 17, 3, 19]
[122, 17, 5, 18]
[122, 17, 7, 17]
[122, 17, 9, 16]
[122, 17, 11, 15]
[122, 17, 13, 14]
[122, 17, 15, 13]
[122, 17, 17, 12]
[122, 17, 19, 11]
[122, 17, 21, 10]
[122, 17, 23, 9]
[122, 17, 25, 8]
[122, 17, 27, 7]
[122, 17, 29, 6]
[122, 17, 31, 5]
[122, 17, 33, 4]
[122, 17, 35, 3]
[122, 17, 37, 2]
[122, 17, 39, 1]
[122, 17, 41, 0]
[122, 22, 0, 19]
[122, 22, 2, 18]
[122, 22, 4, 17]
[122, 22, 6, 16]
[122, 22, 8, 15]
[122, 22, 10, 14]
[122, 22, 12, 13]
[122, 22, 14, 12]
[122, 22, 16, 11]
[122, 22, 18, 10]
[122, 22, 20, 9]
[122, 22, 22, 8]
[122, 22, 24, 7]
[122, 22, 26, 6]
[122, 22, 28, 5]
[122, 22, 30, 4]
[122, 22, 32, 3]
[122, 22, 34, 2]
[122, 22, 36, 1]
[122, 22, 38, 0]
[122, 27, 1, 17]
[122, 27, 3, 16]
[122, 27, 5, 15]
[122, 27, 7, 14]
[122, 27, 9, 13]
[122, 27, 11, 12]
[122, 27, 13, 11]
[122, 27, 15, 10]
[122, 27, 17, 9]
[122, 27, 19, 8]
[122, 27, 21, 7]
[122, 27, 23, 6]
[122, 27, 25, 5]
[122, 27, 27, 4]
[122, 27, 29, 3]
[122, 27, 31, 2]
[122, 27, 33, 1]
[122, 27, 35, 0]
[122, 32, 0, 16]
[122, 32, 2, 15]
[122, 32, 4, 14]
[122, 32, 6, 13]
[122, 32, 8, 12]
[122, 32, 10, 11]
[122, 32, 12, 10]
[122, 32, 14, 9]
[122, 32, 16, 8]
[122, 32, 18, 7]
[122, 32, 20, 6]
[122, 32, 22, 5]
[122, 32, 24, 4]
[122, 32, 26, 3]
[122, 32, 28, 2]
[122, 32, 30, 1]
[122, 32, 32, 0]
[122, 37, 1, 14]
[122, 37, 3, 13]
[122, 37, 5, 12]
[122, 37, 7, 11]
[122, 37, 9, 10]
[122, 37, 11, 9]
[122, 37, 13, 8]
[122, 37, 15, 7]
[122, 37, 17, 6]
[122, 37, 19, 5]
[122, 37, 21, 4]
[122, 37, 23, 3]
[122, 37, 25, 2]
[122, 37, 27, 1]
[122, 37, 29, 0]
[122, 42, 0, 13]
[122, 42, 2, 12]
[122, 42, 4, 11]
[122, 42, 6, 10]
[122, 42, 8, 9]
[122, 42, 10, 8]
[122, 42, 12, 7]
[122, 42, 14, 6]
[122, 42, 16, 5]
[122, 42, 18, 4]
[122, 42, 20, 3]
[122, 42, 22, 2]
[122, 42, 24, 1]
[122, 42, 26, 0]
[122, 47, 1, 11]
[122, 47, 3, 10]
[122, 47, 5, 9]
[122, 47, 7, 8]
[122, 47, 9, 7]
[122, 47, 11, 6]
[122, 47, 13, 5]
[122, 47, 15, 4]
[122, 47, 17, 3]
[122, 47, 19, 2]
[122, 47, 21, 1]
[122, 47, 23, 0]
[122, 52, 0, 10]
[122, 52, 2, 9]
[122, 52, 4, 8]
[122, 52, 6, 7]
[122, 52, 8, 6]
[122, 52, 10, 5]
[122, 52, 12, 4]
[122, 52, 14, 3]
[122, 52, 16, 2]
[122, 52, 18, 1]
[122, 52, 20, 0]
[122, 57, 1, 8]
[122, 57, 3, 7]
[122, 57, 5, 6]
[122, 57, 7, 5]
[122, 57, 9, 4]
[122, 57, 11, 3]
[122, 57, 13, 2]
[122, 57, 15, 1]
[122, 57, 17, 0]
[122, 62, 0, 7]
[122, 62, 2, 6]
[122, 62, 4, 5]
[122, 62, 6, 4]
[122, 62, 8, 3]
[122, 62, 10, 2]
[122, 62, 12, 1]
[122, 62, 14, 0]
[122, 67, 1, 5]
[122, 67, 3, 4]
[122, 67, 5, 3]
[122, 67, 7, 2]
[122, 67, 9, 1]
[122, 67, 11, 0]
[122, 72, 0, 4]
[122, 72, 2, 3]
[122, 72, 4, 2]
[122, 72, 6, 1]
[122, 72, 8, 0]
[122, 77, 1, 2]
[122, 77, 3, 1]
[122, 77, 5, 0]
[122, 82, 0, 1]
[122, 82, 2, 0]
[123, 3, 1, 24]
[123, 3, 3, 23]
[123, 3, 5, 22]
[123, 3, 7, 21]
[123, 3, 9, 20]
[123, 3, 11, 19]
[123, 3, 13, 18]
[123, 3, 15, 17]
[123, 3, 17, 16]
[123, 3, 19, 15]
[123, 3, 21, 14]
[123, 3, 23, 13]
[123, 3, 25, 12]
[123, 3, 27, 11]
[123, 3, 29, 10]
[123, 3, 31, 9]
[123, 3, 33, 8]
[123, 3, 35, 7]
[123, 3, 37, 6]
[123, 3, 39, 5]
[123, 3, 41, 4]
[123, 3, 43, 3]
[123, 3, 45, 2]
[123, 3, 47, 1]
[123, 3, 49, 0]
[123, 8, 0, 23]
[123, 8, 2, 22]
[123, 8, 4, 21]
[123, 8, 6, 20]
[123, 8, 8, 19]
[123, 8, 10, 18]
[123, 8, 12, 17]
[123, 8, 14, 16]
[123, 8, 16, 15]
[123, 8, 18, 14]
[123, 8, 20, 13]
[123, 8, 22, 12]
[123, 8, 24, 11]
[123, 8, 26, 10]
[123, 8, 28, 9]
[123, 8, 30, 8]
[123, 8, 32, 7]
[123, 8, 34, 6]
[123, 8, 36, 5]
[123, 8, 38, 4]
[123, 8, 40, 3]
[123, 8, 42, 2]
[123, 8, 44, 1]
[123, 8, 46, 0]
[123, 13, 1, 21]
[123, 13, 3, 20]
[123, 13, 5, 19]
[123, 13, 7, 18]
[123, 13, 9, 17]
[123, 13, 11, 16]
[123, 13, 13, 15]
[123, 13, 15, 14]
[123, 13, 17, 13]
[123, 13, 19, 12]
[123, 13, 21, 11]
[123, 13, 23, 10]
[123, 13, 25, 9]
[123, 13, 27, 8]
[123, 13, 29, 7]
[123, 13, 31, 6]
[123, 13, 33, 5]
[123, 13, 35, 4]
[123, 13, 37, 3]
[123, 13, 39, 2]
[123, 13, 41, 1]
[123, 13, 43, 0]
[123, 18, 0, 20]
[123, 18, 2, 19]
[123, 18, 4, 18]
[123, 18, 6, 17]
[123, 18, 8, 16]
[123, 18, 10, 15]
[123, 18, 12, 14]
[123, 18, 14, 13]
[123, 18, 16, 12]
[123, 18, 18, 11]
[123, 18, 20, 10]
[123, 18, 22, 9]
[123, 18, 24, 8]
[123, 18, 26, 7]
[123, 18, 28, 6]
[123, 18, 30, 5]
[123, 18, 32, 4]
[123, 18, 34, 3]
[123, 18, 36, 2]
[123, 18, 38, 1]
[123, 18, 40, 0]
[123, 23, 1, 18]
[123, 23, 3, 17]
[123, 23, 5, 16]
[123, 23, 7, 15]
[123, 23, 9, 14]
[123, 23, 11, 13]
[123, 23, 13, 12]
[123, 23, 15, 11]
[123, 23, 17, 10]
[123, 23, 19, 9]
[123, 23, 21, 8]
[123, 23, 23, 7]
[123, 23, 25, 6]
[123, 23, 27, 5]
[123, 23, 29, 4]
[123, 23, 31, 3]
[123, 23, 33, 2]
[123, 23, 35, 1]
[123, 23, 37, 0]
[123, 28, 0, 17]
[123, 28, 2, 16]
[123, 28, 4, 15]
[123, 28, 6, 14]
[123, 28, 8, 13]
[123, 28, 10, 12]
[123, 28, 12, 11]
[123, 28, 14, 10]
[123, 28, 16, 9]
[123, 28, 18, 8]
[123, 28, 20, 7]
[123, 28, 22, 6]
[123, 28, 24, 5]
[123, 28, 26, 4]
[123, 28, 28, 3]
[123, 28, 30, 2]
[123, 28, 32, 1]
[123, 28, 34, 0]
[123, 33, 1, 15]
[123, 33, 3, 14]
[123, 33, 5, 13]
[123, 33, 7, 12]
[123, 33, 9, 11]
[123, 33, 11, 10]
[123, 33, 13, 9]
[123, 33, 15, 8]
[123, 33, 17, 7]
[123, 33, 19, 6]
[123, 33, 21, 5]
[123, 33, 23, 4]
[123, 33, 25, 3]
[123, 33, 27, 2]
[123, 33, 29, 1]
[123, 33, 31, 0]
[123, 38, 0, 14]
[123, 38, 2, 13]
[123, 38, 4, 12]
[123, 38, 6, 11]
[123, 38, 8, 10]
[123, 38, 10, 9]
[123, 38, 12, 8]
[123, 38, 14, 7]
[123, 38, 16, 6]
[123, 38, 18, 5]
[123, 38, 20, 4]
[123, 38, 22, 3]
[123, 38, 24, 2]
[123, 38, 26, 1]
[123, 38, 28, 0]
[123, 43, 1, 12]
[123, 43, 3, 11]
[123, 43, 5, 10]
[123, 43, 7, 9]
[123, 43, 9, 8]
[123, 43, 11, 7]
[123, 43, 13, 6]
[123, 43, 15, 5]
[123, 43, 17, 4]
[123, 43, 19, 3]
[123, 43, 21, 2]
[123, 43, 23, 1]
[123, 43, 25, 0]
[123, 48, 0, 11]
[123, 48, 2, 10]
[123, 48, 4, 9]
[123, 48, 6, 8]
[123, 48, 8, 7]
[123, 48, 10, 6]
[123, 48, 12, 5]
[123, 48, 14, 4]
[123, 48, 16, 3]
[123, 48, 18, 2]
[123, 48, 20, 1]
[123, 48, 22, 0]
[123, 53, 1, 9]
[123, 53, 3, 8]
[123, 53, 5, 7]
[123, 53, 7, 6]
[123, 53, 9, 5]
[123, 53, 11, 4]
[123, 53, 13, 3]
[123, 53, 15, 2]
[123, 53, 17, 1]
[123, 53, 19, 0]
[123, 58, 0, 8]
[123, 58, 2, 7]
[123, 58, 4, 6]
[123, 58, 6, 5]
[123, 58, 8, 4]
[123, 58, 10, 3]
[123, 58, 12, 2]
[123, 58, 14, 1]
[123, 58, 16, 0]
[123, 63, 1, 6]
[123, 63, 3, 5]
[123, 63, 5, 4]
[123, 63, 7, 3]
[123, 63, 9, 2]
[123, 63, 11, 1]
[123, 63, 13, 0]
[123, 68, 0, 5]
[123, 68, 2, 4]
[123, 68, 4, 3]
[123, 68, 6, 2]
[123, 68, 8, 1]
[123, 68, 10, 0]
[123, 73, 1, 3]
[123, 73, 3, 2]
[123, 73, 5, 1]
[123, 73, 7, 0]
[123, 78, 0, 2]
[123, 78, 2, 1]
[123, 78, 4, 0]
[123, 83, 1, 0]
[124, 4, 0, 24]
[124, 4, 2, 23]
[124, 4, 4, 22]
[124, 4, 6, 21]
[124, 4, 8, 20]
[124, 4, 10, 19]
[124, 4, 12, 18]
[124, 4, 14, 17]
[124, 4, 16, 16]
[124, 4, 18, 15]
[124, 4, 20, 14]
[124, 4, 22, 13]
[124, 4, 24, 12]
[124, 4, 26, 11]
[124, 4, 28, 10]
[124, 4, 30, 9]
[124, 4, 32, 8]
[124, 4, 34, 7]
[124, 4, 36, 6]
[124, 4, 38, 5]
[124, 4, 40, 4]
[124, 4, 42, 3]
[124, 4, 44, 2]
[124, 4, 46, 1]
[124, 4, 48, 0]
[124, 9, 1, 22]
[124, 9, 3, 21]
[124, 9, 5, 20]
[124, 9, 7, 19]
